UF;COD_UF;COD_MUNIC;MUNICIPIO;POPULACAO_ESTIMADA
PR;41;05904;Colorado;23313
PR;41;06001;Congonhinhas;8445
PR;41;06100;Conselheiro Mairinck;3474
PR;41;06209;Contenda;20006
PR;41;06308;Corbélia;17933
PR;41;06407;Cornélio Procópio;45720
PR;41;06456;Coronel Domingos Soares;5427
PR;41;06506;Coronel Vivida;24010
PR;41;06555;Corumbataí do Sul;3770
PR;41;06571;Cruzeiro do Iguaçu;4129
PR;41;06605;Cruzeiro do Oeste;24859
PR;41;06704;Cruzeiro do Sul;4543
PR;41;06803;Cruz Machado;15759
PR;41;06852;Cruzmaltina;2870
PR;41;06902;Curitiba;1830795
PR;41;07009;Curiúva;13784
PR;41;07108;Diamante do Norte;5139
PR;41;07124;Diamante do Sul;3147
PR;41;07157;Diamante D'Oeste;4513
PR;41;07207;Dois Vizinhos;47589
PR;41;07256;Douradina;9631
PR;41;07306;Doutor Camargo;6517
PR;41;07405;Enéas Marques;6146
PR;41;07504;Engenheiro Beltrão;12347
PR;41;07520;Esperança Nova;1852
PR;41;07538;Entre Rios do Oeste;4770
PR;41;07546;Espigão Alto do Iguaçu;4880
PR;41;07553;Farol;2994
PR;41;07603;Faxinal;16596
PR;41;07652;Fazenda Rio Grande;165943
PR;41;07702;Fênix;4488
PR;41;07736;Fernandes Pinheiro;6400
PR;41;07751;Figueira;8129
PR;41;07801;Floraí;4805
PR;41;07850;Flor da Serra do Sul;4342
PR;41;07900;Floresta;11522
PR;41;08007;Florestópolis;11653
PR;41;08106;Flórida;2711
PR;41;08205;Formosa do Oeste;7763
PR;41;08304;Foz do Iguaçu;297352
PR;41;08320;Francisco Alves;8573
PR;41;08403;Francisco Beltrão;102312
PR;41;08452;Foz do Jordão;4893
PR;41;08502;General Carneiro;10691
PR;41;08551;Godoy Moreira;2911
PR;41;08601;Goioerê;28931
PR;41;08650;Goioxim;6469
PR;41;08700;Grandes Rios;5527
PR;41;08809;Guaíra;33058
PR;41;08908;Guairaçá;6762
PR;41;08957;Guamiranga;7916
PR;41;09005;Guapirama;4857
PR;41;09104;Guaporema;2210
PR;41;09203;Guaraci;4743
PR;41;09302;Guaraniaçu;13770
PR;41;09401;Guarapuava;189630
PR;41;09500;Guaraqueçaba;7446
PR;41;09609;Guaratuba;44913
PR;41;09658;Honório Serpa;4803
PR;41;09708;Ibaiti;29464
PR;41;09757;Ibema;6343
PR;41;09807;Ibiporã;53276
PR;41;09906;Icaraíma;9149
PR;41;10003;Iguaraçu;5693
PR;41;10052;Iguatu;2156
PR;41;10078;Imbaú;15068
PR;41;10102;Imbituva;30849
PR;41;10201;Inácio Martins;9555
PR;41;10300;Inajá;2481
PR;41;10409;Indianópolis;4544
PR;41;10508;Ipiranga;14317
PR;41;10607;Iporã;16102
PR;41;10656;Iracema do Oeste;2328
PR;41;10706;Irati;61004
PR;41;10805;Iretama;10832
PR;41;10904;Itaguajé;4530
PR;41;10953;Itaipulândia;12116
PR;41;11001;Itambaracá;5819
PR;41;11100;Itambé;6228
PR;41;11209;Itapejara d'Oeste;12869
PR;41;11258;Itaperuçu;33310
PR;41;11308;Itaúna do Sul;3607
PR;41;11407;Ivaí;13476
PR;41;11506;Ivaiporã;33566
PR;41;11555;Ivaté;6788
PR;41;11605;Ivatuba;2685
PR;41;11704;Jaboti;5655
PR;41;11803;Jacarezinho;41493
PR;41;11902;Jaguapitã;15908
PR;41;12009;Jaguariaíva;36384
PR;41;12108;Jandaia do Sul;21930
PR;41;12207;Janiópolis;5807
PR;41;12306;Japira;5054
PR;41;12405;Japurá;9393
PR;41;12504;Jardim Alegre;12138
PR;41;12603;Jardim Olinda;1349
PR;41;12702;Jataizinho;11996
PR;41;12751;Jesuítas;10954
PR;41;12801;Joaquim Távora;12341
PR;41;12900;Jundiaí do Sul;3372
PR;41;12959;Juranda;7899
PR;41;13007;Jussara;6786
PR;41;13106;Kaloré;4666
PR;41;13205;Lapa;45878
PR;41;13254;Laranjal;5525
PR;41;13304;Laranjeiras do Sul;33179
PR;41;13403;Leópolis;3725
PR;41;13429;Lidianópolis;3987
PR;41;13452;Lindoeste;5217
PR;41;13502;Loanda;23966
PR;41;13601;Lobato;4707
PR;41;13700;Londrina;581382
PR;41;13734;Luiziana;6659
PR;41;13759;Lunardelli;4864
PR;41;13809;Lupionópolis;4929
PR;41;13908;Mallet;13681
PR;41;14005;Mamborê;13551
PR;41;14104;Mandaguaçu;34521
PR;41;14203;Mandaguari;38313
PR;41;14302;Mandirituba;29104
PR;41;14351;Manfrinópolis;2790
PR;41;14401;Mangueirinha;16737
PR;41;14500;Manoel Ribas;14675
PR;41;14609;Marechal Cândido Rondon;58734
PR;41;14708;Maria Helena;5926
PR;41;14807;Marialva;44749
PR;41;14906;Marilândia do Sul;8761
PR;41;15002;Marilena;7450
PR;41;15101;Mariluz;9910
PR;41;15200;Maringá;429660
PR;41;15309;Mariópolis;6506
PR;41;15358;Maripá;6824
PR;41;15408;Marmeleiro;16605
PR;41;15457;Marquinho;4491
PR;41;15507;Marumbi;4780
PR;41;15606;Matelândia;19223
PR;41;15705;Matinhos;42063
PR;41;15739;Mato Rico;3249
PR;41;15754;Mauá da Serra;9689
PR;41;15804;Medianeira;57910
PR;41;15853;Mercedes;6194
PR;41;15903;Mirador;2248
PR;41;16000;Miraselva;2017
PR;41;16059;Missal;11423
PR;41;16109;Moreira Sales;11043
PR;41;16208;Morretes;19089
PR;41;16307;Munhoz de Melo;4057
PR;41;16406;Nossa Senhora das Graças;3669
PR;41;16505;Nova Aliança do Ivaí;1322
PR;41;16604;Nova América da Colina;3286
PR;41;16703;Nova Aurora;14331
PR;41;16802;Nova Cantu;6739
PR;41;16901;Nova Esperança;27142
PR;41;16950;Nova Esperança do Sudoeste;5783
PR;41;17008;Nova Fátima;7140
PR;41;17057;Nova Laranjeiras;12298
PR;41;17107;Nova Londrina;13074
PR;41;17206;Nova Olímpia;5982
PR;41;17214;Nova Santa Bárbara;4308
PR;41;17222;Nova Santa Rosa;8581
PR;41;17255;Nova Prata do Iguaçu;13340
PR;41;17271;Nova Tebas;6852
PR;41;17297;Novo Itacolomi;3227
PR;41;17305;Ortigueira;24706
PR;41;17404;Ourizona;3193
PR;41;17453;Ouro Verde do Oeste;7102
PR;41;17503;Paiçandu;48695
PR;41;17602;Palmas;50238
PR;41;17701;Palmeira;34948
PR;41;17800;Palmital;12879
PR;41;17909;Palotina;37039
PR;41;18006;Paraíso do Norte;13728
PR;41;18105;Paranacity;9549
PR;41;18204;Paranaguá;150104
PR;41;18303;Paranapoema;2352
PR;41;18402;Paranavaí;96209
PR;41;18451;Pato Bragado;6004
PR;41;18501;Pato Branco;97821
PR;41;18600;Paula Freitas;5706
PR;41;18709;Paulo Frontin;6414
PR;41;18808;Peabiru;13494
PR;41;18857;Perobal;7599
PR;41;18907;Pérola;12389
PR;41;19004;Pérola d'Oeste;6218
PR;41;19103;Piên;14409
PR;41;19152;Pinhais;131255
PR;41;19202;Pinhalão;6676
PR;41;19251;Pinhal de São Bento;2805
PR;41;19301;Pinhão;30451
PR;41;19400;Piraí do Sul;23977
PR;41;19509;Piraquara;127433
PR;41;19608;Pitanga;34527
PR;41;19657;Pitangueiras;3141
PR;41;19707;Planaltina do Paraná;4125
PR;41;19806;Planalto;14722
PR;41;19905;Ponta Grossa;375632
PR;41;19954;Pontal do Paraná;33131
PR;41;20002;Porecatu;11271
PR;41;20101;Porto Amazonas;4072
PR;41;20150;Porto Barreiro;3057
PR;41;20200;Porto Rico;3370
PR;41;20309;Porto Vitória;3515
PR;41;20333;Prado Ferreira;3816
PR;41;20358;Pranchita;5831
PR;41;20408;Presidente Castelo Branco;4304
PR;41;20507;Primeiro de Maio;10064
PR;41;20606;Prudentópolis;50946
PR;41;20655;Quarto Centenário;4127
PR;41;20705;Quatiguá;8426
PR;41;20804;Quatro Barras;25397
PR;41;20853;Quatro Pontes;4672
PR;41;20903;Quedas do Iguaçu;31423
PR;41;21000;Querência do Norte;10625
PR;41;21109;Quinta do Sol;5052
PR;41;21208;Quitandinha;18882
PR;41;21257;Ramilândia;4279
PR;41;21307;Rancho Alegre;3472
PR;41;21356;Rancho Alegre D'Oeste;2623
PR;41;21406;Realeza;20097
PR;41;21505;Rebouças;14825
PR;41;21604;Renascença;6945
PR;41;21703;Reserva;24878
PR;41;21752;Reserva do Iguaçu;6493
PR;41;21802;Ribeirão Claro;12856
PR;41;21901;Ribeirão do Pinhal;13158
PR;41;22008;Rio Azul;14174
PR;41;22107;Rio Bom;3214
PR;41;22156;Rio Bonito do Iguaçu;14297
PR;41;22172;Rio Branco do Ivaí;3841
PR;41;22206;Rio Branco do Sul;40308
PR;41;22305;Rio Negro;31951
PR;41;22404;Rolândia;75818
PR;41;22503;Roncador;11339
PR;41;22602;Rondon;9255
PR;41;22651;Rosário do Ivaí;5484
PR;41;22701;Sabáudia;9511
PR;41;22800;Salgado Filho;4090
PR;41;22909;Salto do Itararé;5214
PR;41;23006;Salto do Lontra;15706
PR;41;23105;Santa Amélia;3358
PR;41;23204;Santa Cecília do Pavão;3357
PR;41;23303;Santa Cruz de Monte Castelo;8840
PR;41;23402;Santa Fé;11730
PR;41;23501;Santa Helena;26461
PR;41;23600;Santa Inês;1745
PR;41;23709;Santa Isabel do Ivaí;9043
PR;41;23808;Santa Izabel do Oeste;14462
PR;41;23824;Santa Lúcia;3638
PR;41;23857;Santa Maria do Oeste;9869
PR;41;23907;Santa Mariana;10941
PR;41;23956;Santa Mônica;3361
PR;41;24004;Santana do Itararé;5646
PR;41;24020;Santa Tereza do Oeste;13938
PR;41;24053;Santa Terezinha de Itaipu;25300
PR;41;24103;Santo Antônio da Platina;45628
PR;41;24202;Santo Antônio do Caiuá;2474
PR;41;24301;Santo Antônio do Paraíso;2088
PR;41;24400;Santo Antônio do Sudoeste;24980
PR;41;24509;Santo Inácio;6463
PR;41;24608;São Carlos do Ivaí;6727
PR;41;24707;São Jerônimo da Serra;10884
PR;41;24806;São João;12297
PR;41;24905;São João do Caiuá;5607
PR;41;25001;São João do Ivaí;10639
PR;41;25100;São João do Triunfo;13899
PR;41;25209;São Jorge d'Oeste;9587
PR;41;25308;São Jorge do Ivaí;5170
PR;41;25357;São Jorge do Patrocínio;6690
PR;41;25407;São José da Boa Vista;6023
PR;41;25456;São José das Palmeiras;4031
PR;41;25506;São José dos Pinhais;349880
PR;41;25555;São Manoel do Paraná;2176
PR;41;25605;São Mateus do Sul;43490
PR;41;25704;São Miguel do Iguaçu;30416
PR;41;25753;São Pedro do Iguaçu;5730
PR;41;25803;São Pedro do Ivaí;8514
PR;41;25902;São Pedro do Paraná;2726
PR;41;26009;São Sebastião da Amoreira;8063
PR;41;26108;São Tomé;5282
PR;41;26207;Sapopema;6778
PR;41;26256;Sarandi;128106
PR;41;26272;Saudade do Iguaçu;6413
PR;41;26306;Sengés;17256
PR;41;26355;Serranópolis do Iguaçu;5161
PR;41;26405;Sertaneja;5654
PR;41;26504;Sertanópolis;16210
PR;41;26603;Siqueira Campos;24031
PR;41;26652;Sulina;3498
PR;41;26678;Tamarana;10540
PR;41;26702;Tamboara;4986
PR;41;26801;Tapejara;16326
PR;41;26900;Tapira;5807
PR;41;27007;Teixeira Soares;9540
PR;41;27106;Telêmaco Borba;77479
PR;41;27205;Terra Boa;18168
PR;41;27304;Terra Rica;14961
PR;41;27403;Terra Roxa;18636
PR;41;27502;Tibagi;20374
PR;41;27601;Tijucas do Sul;18458
PR;41;27700;Toledo;160701
PR;41;27809;Tomazina;8523
PR;41;27858;Três Barras do Paraná;11157
PR;41;27882;Tunas do Paraná;6304
PR;41;27908;Tuneiras do Oeste;8067
PR;41;27957;Tupãssi;8208
PR;41;27965;Turvo;14101
PR;41;28005;Ubiratã;25732
PR;41;28104;Umuarama;123059
PR;41;28203;União da Vitória;56560
PR;41;28302;Uniflor;2106
PR;41;28401;Uraí;10308
PR;41;28500;Wenceslau Braz;19398
PR;41;28534;Ventania;9760
PR;41;28559;Vera Cruz do Oeste;8178
PR;41;28609;Verê;8077
PR;41;28625;Alto Paraíso;3067
PR;41;28633;Doutor Ulysses;5744
PR;41;28658;Virmond;3828
PR;41;28708;Vitorino;10549
PR;41;28807;Xambrê;5835
SC;42;00051;Abdon Batista;2629
SC;42;00101;Abelardo Luz;17767
SC;42;00200;Agrolândia;11646
SC;42;00309;Agronômica;6511
SC;42;00408;Água Doce;6587
SC;42;00507;Águas de Chapecó;6123
SC;42;00556;Águas Frias;3000
SC;42;00606;Águas Mornas;7193
SC;42;00705;Alfredo Wagner;10963
SC;42;00754;Alto Bela Vista;1847
SC;42;00804;Anchieta;5955
SC;42;00903;Angelina;5484
SC;42;01000;Anita Garibaldi;8339
SC;42;01109;Anitápolis;3761
SC;42;01208;Antônio Carlos;12464
SC;42;01257;Apiúna;10041
SC;42;01273;Arabutã;4505
SC;42;01307;Araquari;52079
SC;42;01406;Araranguá;76611
SC;42;01505;Armazém;9289
SC;42;01604;Arroio Trinta;3634
SC;42;01653;Arvoredo;2623
SC;42;01703;Ascurra;8720
SC;42;01802;Atalanta;3265
SC;42;01901;Aurora;7241
SC;42;01950;Balneário Arroio do Silva;17786
SC;42;02008;Balneário Camboriú;151674
SC;42;02057;Balneário Barra do Sul;16953
SC;42;02073;Balneário Gaivota;17986
SC;42;02081;Bandeirante;3265
SC;42;02099;Barra Bonita;1642
SC;42;02107;Barra Velha;52860
SC;42;02131;Bela Vista do Toldo;5939
SC;42;02156;Belmonte;2712
SC;42;02206;Benedito Novo;10757
SC;42;02305;Biguaçu;83756
SC;42;02404;Blumenau;385558
SC;42;02438;Bocaina do Sul;3639
SC;42;02453;Bombinhas;28738
SC;42;02503;Bom Jardim da Serra;3995
SC;42;02537;Bom Jesus;2896
SC;42;02578;Bom Jesus do Oeste;2240
SC;42;02602;Bom Retiro;8422
SC;42;02701;Botuverá;5705
SC;42;02800;Braço do Norte;35985
SC;42;02859;Braço do Trombudo;4256
SC;42;02875;Brunópolis;2433
SC;42;02909;Brusque;155307
SC;42;03006;Caçador;76298
SC;42;03105;Caibi;6441
SC;42;03154;Calmon;3519
SC;42;03204;Camboriú;117324
SC;42;03253;Capão Alto;2636
SC;42;03303;Campo Alegre;12886
SC;42;03402;Campo Belo do Sul;7324
SC;42;03501;Campo Erê;9864
SC;42;03600;Campos Novos;39049
SC;42;03709;Canelinha;13618
SC;42;03808;Canoinhas;56948
SC;42;03907;Capinzal;24414
SC;42;03956;Capivari de Baixo;25015
SC;42;04004;Catanduvas;11033
SC;42;04103;Caxambu do Sul;4752
SC;42;04152;Celso Ramos;2864
SC;42;04178;Cerro Negro;3303
SC;42;04194;Chapadão do Lageado;3053
SC;42;04202;Chapecó;282648
SC;42;04251;Cocal do Sul;18106
SC;42;04301;Concórdia;87206
SC;42;04350;Cordilheira Alta;5192
SC;42;04400;Coronel Freitas;10604
SC;42;04459;Coronel Martins;1993
SC;42;04509;Corupá;15912
SC;42;04558;Correia Pinto;16253
SC;42;04608;Criciúma;227438
SC;42;04707;Cunha Porã;11242
SC;42;04756;Cunhataí;2026
SC;42;04806;Curitibanos;41741
SC;42;04905;Descanso;8652
SC;42;05001;Dionísio Cerqueira;15316
SC;42;05100;Dona Emma;4435
SC;42;05159;Doutor Pedrinho;3729
SC;42;05175;Entre Rios;3561
SC;42;05191;Ermo;2354
SC;42;05209;Erval Velho;5137
SC;42;05308;Faxinal dos Guedes;11537
SC;42;05357;Flor do Sertão;1868
SC;42;05407;Florianópolis;587486
SC;42;05431;Formosa do Sul;2752
SC;42;05456;Forquilhinha;34771
SC;42;05506;Fraiburgo;34065
SC;42;05555;Frei Rogério;2437
SC;42;05605;Galvão;3168
SC;42;05704;Garopaba;34070
SC;42;05803;Garuva;19970
SC;42;05902;Gaspar;78344
SC;42;06009;Governador Celso Ramos;18280
SC;42;06108;Grão-Pará;6403
SC;42;06207;Gravatal;13158
SC;42;06306;Guabiruba;26645
SC;42;06405;Guaraciaba;11071
SC;42;06504;Guaramirim;51009
SC;42;06603;Guarujá do Sul;4893
SC;42;06652;Guatambú;9611
SC;42;06702;Herval d'Oeste;22222
SC;42;06751;Ibiam;2061
SC;42;06801;Ibicaré;3295
SC;42;06900;Ibirama;20900
SC;42;07007;Içara;63489
SC;42;07106;Ilhota;18627
SC;42;07205;Imaruí;12150
SC;42;07304;Imbituba;57256
SC;42;07403;Imbuia;6166
SC;42;07502;Indaial;77888
SC;42;07577;Iomerê;2967
SC;42;07601;Ipira;4622
SC;42;07650;Iporã do Oeste;9759
SC;42;07684;Ipuaçu;8133
SC;42;07700;Ipumirim;8121
SC;42;07759;Iraceminha;3981
SC;42;07809;Irani;10560
SC;42;07858;Irati;2098
SC;42;07908;Irineópolis;10427
SC;42;08005;Itá;7370
SC;42;08104;Itaiópolis;22906
SC;42;08203;Itajaí;294850
SC;42;08302;Itapema;86116
SC;42;08401;Itapiranga;17268
SC;42;08450;Itapoá;36033
SC;42;08500;Ituporanga;28461
SC;42;08609;Jaborá;4461
SC;42;08708;Jacinto Machado;10818
SC;42;08807;Jaguaruna;21570
SC;42;08906;Jaraguá do Sul;199519
SC;42;08955;Jardinópolis;1810
SC;42;09003;Joaçaba;31809
SC;42;09102;Joinville;664541
SC;42;09151;José Boiteux;6415
SC;42;09177;Jupiá;2713
SC;42;09201;Lacerdópolis;2302
SC;42;09300;Lages;172458
SC;42;09409;Laguna;44060
SC;42;09458;Lajeado Grande;1791
SC;42;09508;Laurentino;8605
SC;42;09607;Lauro Müller;14628
SC;42;09706;Lebon Régis;11575
SC;42;09805;Leoberto Leal;3379
SC;42;09854;Lindóia do Sul;4604
SC;42;09904;Lontras;13829
SC;42;10001;Luiz Alves;12246
SC;42;10035;Luzerna;5951
SC;42;10050;Macieira;1796
SC;42;10100;Mafra;57262
SC;42;10209;Major Gercino;3253
SC;42;10308;Major Vieira;7543
SC;42;10407;Maracajá;8344
SC;42;10506;Maravilha;30743
SC;42;10555;Marema;2218
SC;42;10605;Massaranduba;18122
SC;42;10704;Matos Costa;2789
SC;42;10803;Meleiro;7128
SC;42;10852;Mirim Doce;2554
SC;42;10902;Modelo;4159
SC;42;11009;Mondaí;10206
SC;42;11058;Monte Carlo;9218
SC;42;11108;Monte Castelo;7747
SC;42;11207;Morro da Fumaça;19490
SC;42;11256;Morro Grande;3097
SC;42;11306;Navegantes;96046
SC;42;11405;Nova Erechim;5490
SC;42;11454;Nova Itaberaba;4672
SC;42;11504;Nova Trento;14395
SC;42;11603;Nova Veneza;14004
SC;42;11652;Novo Horizonte;2661
SC;42;11702;Orleans;24686
SC;42;11751;Otacílio Costa;17873
SC;42;11801;Ouro;7062
SC;42;11850;Ouro Verde;2195
SC;42;11876;Paial;2007
SC;42;11892;Painel;2216
SC;42;11900;Palhoça;253469
SC;42;12007;Palma Sola;7696
SC;42;12056;Palmeira;2658
SC;42;12106;Palmitos;15781
SC;42;12205;Papanduva;19769
SC;42;12239;Paraíso;4394
SC;42;12254;Passo de Torres;14859
SC;42;12270;Passos Maia;3997
SC;42;12304;Paulo Lopes;9879
SC;42;12403;Pedras Grandes;4355
SC;42;12502;Penha;36995
SC;42;12601;Peritiba;3040
SC;42;12650;Pescaria Brava;10615
SC;42;12700;Petrolândia;6996
SC;42;12809;Balneário Piçarras;30593
SC;42;12908;Pinhalzinho;23897
SC;42;13005;Pinheiro Preto;3631
SC;42;13104;Piratuba;6144
SC;42;13153;Planalto Alegre;3081
SC;42;13203;Pomerode;37003
SC;42;13302;Ponte Alta;4390
SC;42;13351;Ponte Alta do Norte;3241
SC;42;13401;Ponte Serrada;10732
SC;42;13500;Porto Belo;31557
SC;42;13609;Porto União;33694
SC;42;13708;Pouso Redondo;18051
SC;42;13807;Praia Grande;8696
SC;42;13906;Presidente Castello Branco;1707
SC;42;14003;Presidente Getúlio;21764
SC;42;14102;Presidente Nereu;2347
SC;42;14151;Princesa;3073
SC;42;14201;Quilombo;11433
SC;42;14300;Rancho Queimado;3484
SC;42;14409;Rio das Antas;6399
SC;42;14508;Rio do Campo;6638
SC;42;14607;Rio do Oeste;8071
SC;42;14706;Rio dos Cedros;11218
SC;42;14805;Rio do Sul;77451
SC;42;14904;Rio Fortuna;5044
SC;42;15000;Rio Negrinho;40132
SC;42;15059;Rio Rufino;2429
SC;42;15075;Riqueza;4828
SC;42;15109;Rodeio;13491
SC;42;15208;Romelândia;4684
SC;42;15307;Salete;7656
SC;42;15356;Saltinho;3604
SC;42;15406;Salto Veloso;4495
SC;42;15455;Sangão;13797
SC;42;15505;Santa Cecília;15749
SC;42;15554;Santa Helena;2476
SC;42;15604;Santa Rosa de Lima;2131
SC;42;15653;Santa Rosa do Sul;10450
SC;42;15679;Santa Terezinha;8015
SC;42;15687;Santa Terezinha do Progresso;2534
SC;42;15695;Santiago do Sul;1732
SC;42;15703;Santo Amaro da Imperatriz;30099
SC;42;15752;São Bernardino;2715
SC;42;15802;São Bento do Sul;87661
SC;42;15901;São Bonifácio;2982
SC;42;16008;São Carlos;10462
SC;42;16057;São Cristóvão do Sul;6489
SC;42;16107;São Domingos;9343
SC;42;16206;São Francisco do Sul;56726
SC;42;16255;São João do Oeste;6467
SC;42;16305;São João Batista;35336
SC;42;16354;São João do Itaperiú;4827
SC;42;16404;São João do Sul;9278
SC;42;16503;São Joaquim;26982
SC;42;16602;São José;295658
SC;42;16701;São José do Cedro;14538
SC;42;16800;São José do Cerrito;8706
SC;42;16909;São Lourenço do Oeste;26056
SC;42;17006;São Ludgero;14444
SC;42;17105;São Martinho;3520
SC;42;17154;São Miguel da Boa Vista;1777
SC;42;17204;São Miguel do Oeste;47724
SC;42;17253;São Pedro de Alcântara;6175
SC;42;17303;Saudades;10799
SC;42;17402;Schroeder;21710
SC;42;17501;Seara;19399
SC;42;17550;Serra Alta;3370
SC;42;17600;Siderópolis;14156
SC;42;17709;Sombrio;31722
SC;42;17758;Sul Brasil;2900
SC;42;17808;Taió;18909
SC;42;17907;Tangará;8144
SC;42;17956;Tigrinhos;2535
SC;42;18004;Tijucas;58695
SC;42;18103;Timbé do Sul;5503
SC;42;18202;Timbó;49768
SC;42;18251;Timbó Grande;7521
SC;42;18301;Três Barras;20525
SC;42;18350;Treviso;3920
SC;42;18400;Treze de Maio;7633
SC;42;18509;Treze Tílias;9531
SC;42;18608;Trombudo Central;7599
SC;42;18707;Tubarão;116725
SC;42;18756;Tunápolis;5081
SC;42;18806;Turvo;13604
SC;42;18855;União do Oeste;2791
SC;42;18905;Urubici;11064
SC;42;18954;Urupema;2751
SC;42;19002;Urussanga;21464
SC;42;19101;Vargeão;3726
SC;42;19150;Vargem;2613
SC;42;19176;Vargem Bonita;4597
SC;42;19200;Vidal Ramos;6266
SC;42;19309;Videira;59074
SC;42;19358;Vitor Meireles;5507
SC;42;19408;Witmarsum;4513
SC;42;19507;Xanxerê;54891
SC;42;19606;Xavantina;3583
SC;42;19705;Xaxim;34485
SC;42;19853;Zortéa;4257
SC;42;20000;Balneário Rincão;17697
RS;43;00034;Aceguá;4251
RS;43;00059;Água Santa;4003
RS;43;00109;Agudo;16341
RS;43;00208;Ajuricaba;6843
RS;43;00307;Alecrim;6219
RS;43;00406;Alegrete;74285
RS;43;00455;Alegria;3705
RS;43;00471;Almirante Tamandaré do Sul;2007
RS;43;00505;Alpestre;7235
RS;43;00554;Alto Alegre;1837
RS;43;00570;Alto Feliz;3145
RS;43;00604;Alvorada;194062
RS;43;00638;Amaral Ferrador;5384
RS;43;00646;Ametista do Sul;7826
RS;43;00661;André da Rocha;1156
RS;43;00703;Anta Gorda;6080
RS;43;00802;Antônio Prado;13332
RS;43;00851;Arambaré;4215
RS;43;00877;Araricá;8831
RS;43;00901;Aratiba;6618
RS;43;01008;Arroio do Meio;22523
RS;43;01057;Arroio do Sal;11418
RS;43;01073;Arroio do Padre;2650
RS;43;01107;Arroio dos Ratos;14934
RS;43;01206;Arroio do Tigre;12291
RS;43;01305;Arroio Grande;17879
RS;43;01404;Arvorezinha;10547
RS;43;01503;Augusto Pestana;7303
RS;43;01552;Áurea;3458
RS;43;01602;Bagé;121928
RS;43;01636;Balneário Pinhal;15413
RS;43;01651;Barão;6496
RS;43;01701;Barão de Cotegipe;7320
RS;43;01750;Barão do Triunfo;5972
RS;43;01800;Barracão;4915
RS;43;01859;Barra do Guarita;3231
RS;43;01875;Barra do Quaraí;4340
RS;43;01909;Barra do Ribeiro;12473
RS;43;01925;Barra do Rio Azul;1721
RS;43;01958;Barra Funda;2557
RS;43;02006;Barros Cassal;9425
RS;43;02055;Benjamin Constant do Sul;2118
RS;43;02105;Bento Gonçalves;127977
RS;43;02154;Boa Vista das Missões;1968
RS;43;02204;Boa Vista do Buricá;7129
RS;43;02220;Boa Vista do Cadeado;2269
RS;43;02238;Boa Vista do Incra;2314
RS;43;02253;Boa Vista do Sul;2815
RS;43;02303;Bom Jesus;11429
RS;43;02352;Bom Princípio;13665
RS;43;02378;Bom Progresso;2132
RS;43;02402;Bom Retiro do Sul;12587
RS;43;02451;Boqueirão do Leão;6202
RS;43;02501;Bossoroca;5978
RS;43;02584;Bozano;2195
RS;43;02600;Braga;3322
RS;43;02659;Brochier;5083
RS;43;02709;Butiá;19421
RS;43;02808;Caçapava do Sul;33501
RS;43;02907;Cacequi;11300
RS;43;03004;Cachoeira do Sul;82222
RS;43;03103;Cachoeirinha;141503
RS;43;03202;Cacique Doble;4692
RS;43;03301;Caibaté;4795
RS;43;03400;Caiçara;4931
RS;43;03509;Camaquã;63961
RS;43;03558;Camargo;3060
RS;43;03608;Cambará do Sul;6490
RS;43;03673;Campestre da Serra;3311
RS;43;03707;Campina das Missões;5999
RS;43;03806;Campinas do Sul;5388
RS;43;03905;Campo Bom;64719
RS;43;04002;Campo Novo;5063
RS;43;04101;Campos Borges;3695
RS;43;04200;Candelária;29775
RS;43;04309;Cândido Godói;6419
RS;43;04358;Candiota;11012
RS;43;04408;Canela;50715
RS;43;04507;Canguçu;50968
RS;43;04606;Canoas;359840
RS;43;04614;Canudos do Vale;1686
RS;43;04622;Capão Bonito do Sul;1769
RS;43;04630;Capão da Canoa;66234
RS;43;04655;Capão do Cipó;3187
RS;43;04663;Capão do Leão;27416
RS;43;04671;Capivari do Sul;4080
RS;43;04689;Capela de Santana;11424
RS;43;04697;Capitão;2994
RS;43;04705;Carazinho;63670
RS;43;04713;Caraá;7555
RS;43;04804;Carlos Barbosa;31585
RS;43;04853;Carlos Gomes;1384
RS;43;04903;Casca;9698
RS;43;04952;Caseiros;3064
RS;43;05009;Catuípe;8834
RS;43;05108;Caxias do Sul;479599
RS;43;05116;Centenário;2777
RS;43;05124;Cerrito;5910
RS;43;05132;Cerro Branco;3859
RS;43;05157;Cerro Grande;2428
RS;43;05173;Cerro Grande do Sul;9333
RS;43;05207;Cerro Largo;14014
RS;43;05306;Chapada;9751
RS;43;05355;Charqueadas;36110
RS;43;05371;Charrua;2800
RS;43;05405;Chiapetta;3991
RS;43;05439;Chuí;6409
RS;43;05447;Chuvisca;4682
RS;43;05454;Cidreira;17583
RS;43;05504;Ciríaco;4208
RS;43;05587;Colinas;2474
RS;43;05603;Colorado;3316
RS;43;05702;Condor;6538
RS;43;05801;Constantina;10631
RS;43;05835;Coqueiro Baixo;1308
RS;43;05850;Coqueiros do Sul;2248
RS;43;05871;Coronel Barros;2896
RS;43;05900;Coronel Bicaco;6214
RS;43;05934;Coronel Pilar;1637
RS;43;05959;Cotiporã;3926
RS;43;05975;Coxilha;2718
RS;43;06007;Crissiumal;13116
RS;43;06056;Cristal;7455
RS;43;06072;Cristal do Sul;2745
RS;43;06106;Cruz Alta;60454
RS;43;06130;Cruzaltense;1650
RS;43;06205;Cruzeiro do Sul;12574
